submission name,revised name,hits,number of common atoms,number of atoms,smiles,silane smiles,dummy smiles,thio smiles,issue
BRU-LEF-cf9-1,BRU-LEF-cf9-1_ACR2,x1380,17,19,C=C(C)C(=O)N1CCC(C(=O)N2CCCCC2)CC1,CC(C[SiH3])C(=O)N1CCC(C(=O)N2CCCCC2)CC1,*CC(C)C(=O)N1CCC(C(=O)N2CCCCC2)CC1,CC(C[S-])C(=O)N1CCC(C(=O)N2CCCCC2)CC1,
CHA-KIN-87c-2,CHA-KIN-87c-2_ACR2,,,,C=CC(=O)N1CCCN(CCN(CCCC(N)=O)C(=O)C(Cc2ccc(O)cc2)NC(=O)Nc2c(C)cccc2CO)C1,,,,novel name?
DAN-LON-a5f-1,DAN-LON-a5f-1_ACR2,x0770,17,21,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)C(C(N)=O)C1,NC(=O)C1CN(C(=O)CC[SiH3])CCN1Cc1cccc(Cl)c1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)C(C(N)=O)C1,NC(=O)C1CN(C(=O)CC[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-10,DAN-LON-a5f-10_ACR2,x0770,17,25,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,O=C(CC[SiH3])N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,O=C(CC[S-])N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,
DAN-LON-a5f-2,DAN-LON-a5f-2_ACR2,x0770,17,20,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)C(C)(C)C1,CC1(C)CN(C(=O)CC[SiH3])CCN1Cc1cccc(Cl)c1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)C(C)(C)C1,CC1(C)CN(C(=O)CC[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-3,DAN-LON-a5f-3_ACR2,x0770,17,22,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](CC(C)C)C1,CC(C)C[C@@H]1CN(C(=O)CC[SiH3])CCN1Cc1cccc(Cl)c1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](CC(C)C)C1,CC(C)C[C@@H]1CN(C(=O)CC[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-4,DAN-LON-a5f-4_ACR2,x0770,17,21,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@H]1C(C)C,CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1C(=O)CC[SiH3],*CCC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@H]1C(C)C,CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1C(=O)CC[S-],
DAN-LON-a5f-5,DAN-LON-a5f-5_ACR2,x0770,17,24,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,O=C(CC[SiH3])N1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,O=C(CC[S-])N1CCN(Cc2cccc(Cl)c2)CC1c1ccccc1,
DAN-LON-a5f-6,DAN-LON-a5f-6_ACR2,x0770,17,25,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,O=C(CC[SiH3])N1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,O=C(CC[S-])N1CCN(Cc2cccc(Cl)c2)C(c2ccc(Cl)cc2)C1,
DAN-LON-a5f-7,DAN-LON-a5f-7_ACR2,x0770,17,25,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C(=O)NC(C)(C)C)C1,CC(C)(C)NC(=O)[C@@H]1CN(C(=O)CC[SiH3])CCN1Cc1cccc(Cl)c1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C(=O)NC(C)(C)C)C1,CC(C)(C)NC(=O)[C@@H]1CN(C(=O)CC[S-])CCN1Cc1cccc(Cl)c1,
DAN-LON-a5f-8,DAN-LON-a5f-8_ACR2,x0770,17,19,C=CC(=O)N1CC2CC1CN2Cc1cccc(Cl)c1,O=C(CC[SiH3])N1CC2CC1CN2Cc1cccc(Cl)c1,*CCC(=O)N1CC2CC1CN2Cc1cccc(Cl)c1,O=C(CC[S-])N1CC2CC1CN2Cc1cccc(Cl)c1,
DAN-LON-a5f-9,DAN-LON-a5f-9_ACR2,x0770,17,23,C=CC(=O)N1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,O=C(CC[SiH3])N1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,*CCC(=O)N1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,O=C(CC[S-])N1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,
DAN-PUR-19f-2,DAN-PUR-19f-2_ACR2,"x0107,x0995,x1093",11,15,C=CC(=O)N(C(C)=O)c1cncc(N)c1,CC(=O)N(C(=O)CC[SiH3])c1cncc(N)c1,*CCC(=O)N(C(C)=O)c1cncc(N)c1,CC(=O)N(C(=O)CC[S-])c1cncc(N)c1,
DAN-PUR-390-1,DAN-PUR-390-1_ACR2,"x0991,x1311,x1493",14,17,C=CC(=O)N1CCN(C(C)=O)[C@@H](CC(N)=O)C1,CC(=O)N1CCN(C(=O)CC[SiH3])C[C@@H]1CC(N)=O,*CCC(=O)N1CCN(C(C)=O)[C@@H](CC(N)=O)C1,CC(=O)N1CCN(C(=O)CC[S-])C[C@@H]1CC(N)=O,
DAN-PUR-390-2,DAN-PUR-390-2_ACR2,"x0991,x1311,x1493",15,20,C=CC(=O)N1C[C@H](CC(N)=O)N(C(C)=O)[C@H](C(C)=O)C1,CC(=O)[C@@H]1CN(C(=O)CC[SiH3])C[C@H](CC(N)=O)N1C(C)=O,*CCC(=O)N1C[C@H](CC(N)=O)N(C(C)=O)[C@H](C(C)=O)C1,CC(=O)[C@@H]1CN(C(=O)CC[S-])C[C@H](CC(N)=O)N1C(C)=O,
DAN-PUR-390-3,DAN-PUR-390-3_ACR2,"x0991,x1311,x1493",17,18,C=CC(=O)N(c1cccnc1)C1CCS(=O)(=O)C1,O=C(CC[SiH3])N(c1cccnc1)C1CCS(=O)(=O)C1,*CCC(=O)N(c1cccnc1)C1CCS(=O)(=O)C1,O=C(CC[S-])N(c1cccnc1)C1CCS(=O)(=O)C1,
DAN-PUR-678-1,DAN-PUR-678-1_ACR2,"x0991,x1311",14,17,C=CC(=O)N(CCC(=N)N)C1CCS(=O)(=O)C1,N=C(N)CCN(C(=O)CC[SiH3])C1CCS(=O)(=O)C1,*CCC(=O)N(CCC(=N)N)C1CCS(=O)(=O)C1,N=C(N)CCN(C(=O)CC[S-])C1CCS(=O)(=O)C1,
DAN-PUR-678-2,DAN-PUR-678-2_ACR2,"x0991,x1311",14,17,C=CC(=O)N(CCC(N)=O)C1CCS(=O)(=O)C1,NC(=O)CCN(C(=O)CC[SiH3])C1CCS(=O)(=O)C1,*CCC(=O)N(CCC(N)=O)C1CCS(=O)(=O)C1,NC(=O)CCN(C(=O)CC[S-])C1CCS(=O)(=O)C1,
DAR-DIA-cab-1,DAR-DIA-cab-1_ACR2,"x0195,x0305,x0830,x1249,x1392",19,21,C=CC(=O)N1Cc2ccccc2[C@H](c2cccc(F)c2)C1,O=C(CC[SiH3])N1Cc2ccccc2[C@H](c2cccc(F)c2)C1,*CCC(=O)N1Cc2ccccc2[C@H](c2cccc(F)c2)C1,O=C(CC[S-])N1Cc2ccccc2[C@H](c2cccc(F)c2)C1,
DAR-DIA-cab-10,DAR-DIA-cab-10_ACR2,"x0195,x0305,x0830,x1249,x1392",26,30,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3cc(S(N)(=O)=O)ccc23)C1,COc1cc([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c2ccc(S(N)(=O)=O)cc2c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3cc(S(N)(=O)=O)ccc23)C1,COc1cc([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c2ccc(S(N)(=O)=O)cc2c1,
DAR-DIA-cab-11,DAR-DIA-cab-11_ACR2,"x0195,x0305,x0830,x1249,x1392",28,32,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3cc(CCNC(C)=O)ccc23)C1,COc1cc([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c2ccc(CCNC(C)=O)cc2c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3cc(CCNC(C)=O)ccc23)C1,COc1cc([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c2ccc(CCNC(C)=O)cc2c1,
DAR-DIA-cab-12,DAR-DIA-cab-12_ACR2,"x0195,x0305,x0830,x1249,x1392",23,32,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(C#N)cnc2CNC(=O)N2CCOCC2)C1,N#Cc1cnc(CNC(=O)N2CCOCC2)c([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(C#N)cnc2CNC(=O)N2CCOCC2)C1,N#Cc1cnc(CNC(=O)N2CCOCC2)c([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c1,
DAR-DIA-cab-13,DAR-DIA-cab-13_ACR2,"x0195,x0305,x0830,x1249,x1392",23,31,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(F)cnc2CNC(=O)N2CCOCC2)C1,O=C(CC[SiH3])N1Cc2ccccc2[C@H](c2cc(F)cnc2CNC(=O)N2CCOCC2)C1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(F)cnc2CNC(=O)N2CCOCC2)C1,O=C(CC[S-])N1Cc2ccccc2[C@H](c2cc(F)cnc2CNC(=O)N2CCOCC2)C1,
DAR-DIA-cab-2,DAR-DIA-cab-2_ACR2,"x0195,x0305,x0830,x1249,x1392",19,22,C=CC(=O)N1Cc2ccccc2[C@H](c2cccc(OC)c2)C1,COc1cccc([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cccc(OC)c2)C1,COc1cccc([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c1,
DAR-DIA-cab-3,DAR-DIA-cab-3_ACR2,"x0195,x0305,x0830,x1249,x1392",22,25,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3cc[nH]c23)C1,COc1cc([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c2[nH]ccc2c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3cc[nH]c23)C1,COc1cc([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c2[nH]ccc2c1,
DAR-DIA-cab-4,DAR-DIA-cab-4_ACR2,"x0195,x0305,x0830,x1249,x1392",26,31,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3c(CCNC(C)=O)c[nH]c23)C1,COc1cc([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c2[nH]cc(CCNC(C)=O)c2c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3c(CCNC(C)=O)c[nH]c23)C1,COc1cc([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c2[nH]cc(CCNC(C)=O)c2c1,
DAR-DIA-cab-5,DAR-DIA-cab-5_ACR2,"x0195,x0305,x0830,x1249,x1392",26,30,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(Cl)cc3c(CCNC(C)=O)c[nH]c23)C1,CC(=O)NCCc1c[nH]c2c([C@@H]3CN(C(=O)CC[SiH3])Cc4ccccc43)cc(Cl)cc12,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(Cl)cc3c(CCNC(C)=O)c[nH]c23)C1,CC(=O)NCCc1c[nH]c2c([C@@H]3CN(C(=O)CC[S-])Cc4ccccc43)cc(Cl)cc12,
DAR-DIA-cab-6,DAR-DIA-cab-6_ACR2,"x0195,x0305,x0830,x1249,x1392",26,30,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(F)cc3c(CCNC(C)=O)c[nH]c23)C1,CC(=O)NCCc1c[nH]c2c([C@@H]3CN(C(=O)CC[SiH3])Cc4ccccc43)cc(F)cc12,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(F)cc3c(CCNC(C)=O)c[nH]c23)C1,CC(=O)NCCc1c[nH]c2c([C@@H]3CN(C(=O)CC[S-])Cc4ccccc43)cc(F)cc12,
DAR-DIA-cab-7,DAR-DIA-cab-7_ACR2,"x0195,x0305,x0830,x1249,x1392",23,25,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(F)cc3ccccc23)C1,O=C(CC[SiH3])N1Cc2ccccc2[C@H](c2cc(F)cc3ccccc23)C1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(F)cc3ccccc23)C1,O=C(CC[S-])N1Cc2ccccc2[C@H](c2cc(F)cc3ccccc23)C1,
DAR-DIA-cab-8,DAR-DIA-cab-8_ACR2,"x0195,x0305,x0830,x1249,x1392",23,25,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(Cl)cc3ccccc23)C1,O=C(CC[SiH3])N1Cc2ccccc2[C@H](c2cc(Cl)cc3ccccc23)C1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(Cl)cc3ccccc23)C1,O=C(CC[S-])N1Cc2ccccc2[C@H](c2cc(Cl)cc3ccccc23)C1,
DAR-DIA-cab-9,DAR-DIA-cab-9_ACR2,"x0195,x0305,x0830,x1249,x1392",23,26,C=CC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3ccccc23)C1,COc1cc([C@@H]2CN(C(=O)CC[SiH3])Cc3ccccc32)c2ccccc2c1,*CCC(=O)N1Cc2ccccc2[C@H](c2cc(OC)cc3ccccc23)C1,COc1cc([C@@H]2CN(C(=O)CC[S-])Cc3ccccc32)c2ccccc2c1,
DAR-DIA-fb2-1,DAR-DIA-fb2-1_ACR2,"x0104,x0195,x0305,x0830",16,21,C=CC(=O)N1CCN(Cc2cc(F)cnc2NCC)CC1,CCNc1ncc(F)cc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cc(F)cnc2NCC)CC1,CCNc1ncc(F)cc1CN1CCN(C(=O)CC[S-])CC1,
DAR-DIA-fb2-10,DAR-DIA-fb2-10_ACR2,"x0104,x0195,x0305,x0830",26,27,C=CC(=O)N1CCN(Cc2cc(F)cc3c2CC=C3CCNC(C)=O)CC1,CC(=O)NCCC1=CCc2c(CN3CCN(C(=O)CC[SiH3])CC3)cc(F)cc21,*CCC(=O)N1CCN(Cc2cc(F)cc3c2CC=C3CCNC(C)=O)CC1,CC(=O)NCCC1=CCc2c(CN3CCN(C(=O)CC[S-])CC3)cc(F)cc21,
DAR-DIA-fb2-11,DAR-DIA-fb2-11_ACR2,"x0104,x0195,x0305,x0830",26,27,C=CC(=O)N1CCN(Cc2cc(F)cc3c(CCNC(C)=O)c[nH]c23)CC1,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CC[SiH3])CC3)cc(F)cc12,*CCC(=O)N1CCN(Cc2cc(F)cc3c(CCNC(C)=O)c[nH]c23)CC1,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CC[S-])CC3)cc(F)cc12,
DAR-DIA-fb2-12,DAR-DIA-fb2-12_ACR2,"x0104,x0195,x0305,x0830",21,26,C=CC(=O)N1CCN(Cc2cc(F)cc3cc(S(N)(=O)=O)ccc23)CC1,NS(=O)(=O)c1ccc2c(CN3CCN(C(=O)CC[SiH3])CC3)cc(F)cc2c1,*CCC(=O)N1CCN(Cc2cc(F)cc3cc(S(N)(=O)=O)ccc23)CC1,NS(=O)(=O)c1ccc2c(CN3CCN(C(=O)CC[S-])CC3)cc(F)cc2c1,
DAR-DIA-fb2-13,DAR-DIA-fb2-13_ACR2,"x0104,x0195,x0305,x0830",25,28,C=CC(=O)N1CCN(Cc2cc(OC)cc3c2CC=C3CCNC(C)=O)CC1,COc1cc(CN2CCN(C(=O)CC[SiH3])CC2)c2c(c1)C(CCNC(C)=O)=CC2,*CCC(=O)N1CCN(Cc2cc(OC)cc3c2CC=C3CCNC(C)=O)CC1,COc1cc(CN2CCN(C(=O)CC[S-])CC2)c2c(c1)C(CCNC(C)=O)=CC2,
DAR-DIA-fb2-14,DAR-DIA-fb2-14_ACR2,"x0104,x0195,x0305,x0830",25,28,C=CC(=O)N1CCN(Cc2cc(OC)cc3c(CCNC(C)=O)c[nH]c23)CC1,COc1cc(CN2CCN(C(=O)CC[SiH3])CC2)c2[nH]cc(CCNC(C)=O)c2c1,*CCC(=O)N1CCN(Cc2cc(OC)cc3c(CCNC(C)=O)c[nH]c23)CC1,COc1cc(CN2CCN(C(=O)CC[S-])CC2)c2[nH]cc(CCNC(C)=O)c2c1,
DAR-DIA-fb2-15,DAR-DIA-fb2-15_ACR2,"x0104,x0195,x0305,x0830",25,27,C=CC(=O)N1CCN(Cc2cc(Cl)cc3c(CCNC(C)=O)c[nH]c23)CC1,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CC[SiH3])CC3)cc(Cl)cc12,*CCC(=O)N1CCN(Cc2cc(Cl)cc3c(CCNC(C)=O)c[nH]c23)CC1,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CC[S-])CC3)cc(Cl)cc12,
DAR-DIA-fb2-16,DAR-DIA-fb2-16_ACR2,"x0104,x0195,x0305,x0830",21,29,C=CC(=O)N1CCN(Cc2cc(C#N)ccc2CNC(=O)N2CCOCC2)CC1,N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[SiH3])CC2)c1,*CCC(=O)N1CCN(Cc2cc(C#N)ccc2CNC(=O)N2CCOCC2)CC1,N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[S-])CC2)c1,
DAR-DIA-fb2-17,DAR-DIA-fb2-17_ACR2,"x0104,x0195,x0305,x0830",17,29,C=CC(=O)N1CCN(Cc2cc(C#N)cnc2CNC(=O)N2CCOCC2)CC1,N#Cc1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[SiH3])CC2)c1,*CCC(=O)N1CCN(Cc2cc(C#N)cnc2CNC(=O)N2CCOCC2)CC1,N#Cc1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[S-])CC2)c1,
DAR-DIA-fb2-18,DAR-DIA-fb2-18_ACR2,"x0104,x0195,x0305,x0830",16,29,C=CC(=O)N1CCN(Cc2cc(OC)cnc2CNC(=O)N2CCOCC2)CC1,COc1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[SiH3])CC2)c1,*CCC(=O)N1CCN(Cc2cc(OC)cnc2CNC(=O)N2CCOCC2)CC1,COc1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CC[S-])CC2)c1,
DAR-DIA-fb2-2,DAR-DIA-fb2-2_ACR2,"x0104,x0195,x0305,x0830",21,22,C=CC(=O)N1CCN(Cc2cc(F)cc3ccccc23)CC1,O=C(CC[SiH3])N1CCN(Cc2cc(F)cc3ccccc23)CC1,*CCC(=O)N1CCN(Cc2cc(F)cc3ccccc23)CC1,O=C(CC[S-])N1CCN(Cc2cc(F)cc3ccccc23)CC1,
DAR-DIA-fb2-3,DAR-DIA-fb2-3_ACR2,"x0104,x0195,x0305,x0830",20,22,C=CC(=O)N1CCN(Cc2cc(C#N)ccc2NCC)CC1,CCNc1ccc(C#N)cc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cc(C#N)ccc2NCC)CC1,CCNc1ccc(C#N)cc1CN1CCN(C(=O)CC[S-])CC1,
DAR-DIA-fb2-4,DAR-DIA-fb2-4_ACR2,"x0104,x0195,x0305,x0830",16,22,C=CC(=O)N1CCN(Cc2cc(C#N)cnc2NCC)CC1,CCNc1ncc(C#N)cc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cc(C#N)cnc2NCC)CC1,CCNc1ncc(C#N)cc1CN1CCN(C(=O)CC[S-])CC1,
DAR-DIA-fb2-5,DAR-DIA-fb2-5_ACR2,"x0104,x0195,x0305,x0830",15,22,C=CC(=O)N1CCN(Cc2cc(OC)cnc2NCC)CC1,CCNc1ncc(OC)cc1CN1CCN(C(=O)CC[SiH3])CC1,*CCC(=O)N1CCN(Cc2cc(OC)cnc2NCC)CC1,CCNc1ncc(OC)cc1CN1CCN(C(=O)CC[S-])CC1,
DAR-DIA-fb2-6,DAR-DIA-fb2-6_ACR2,"x0104,x0195,x0305,x0830",21,23,C=CC(=O)N1CCN(Cc2cc(C#N)cc3ccccc23)CC1,N#Cc1cc(CN2CCN(C(=O)CC[SiH3])CC2)c2ccccc2c1,*CCC(=O)N1CCN(Cc2cc(C#N)cc3ccccc23)CC1,N#Cc1cc(CN2CCN(C(=O)CC[S-])CC2)c2ccccc2c1,
DAR-DIA-fb2-7,DAR-DIA-fb2-7_ACR2,"x0104,x0195,x0305,x0830",20,23,C=CC(=O)N1CCN(Cc2cc(OC)cc3ccccc23)CC1,COc1cc(CN2CCN(C(=O)CC[SiH3])CC2)c2ccccc2c1,*CCC(=O)N1CCN(Cc2cc(OC)cc3ccccc23)CC1,COc1cc(CN2CCN(C(=O)CC[S-])CC2)c2ccccc2c1,
DAR-DIA-fb2-8,DAR-DIA-fb2-8_ACR2,"x0104,x0195,x0305,x0830",20,22,C=CC(=O)N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,O=C(CC[SiH3])N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,*CCC(=O)N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,O=C(CC[S-])N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,
DAR-DIA-fb2-9,DAR-DIA-fb2-9_ACR2,"x0104,x0195,x0305,x0830",20,25,C=CC(=O)N1CCN(Cc2cccc3cc(S(N)(=O)=O)ccc23)CC1,NS(=O)(=O)c1ccc2c(CN3CCN(C(=O)CC[SiH3])CC3)cccc2c1,*CCC(=O)N1CCN(Cc2cccc3cc(S(N)(=O)=O)ccc23)CC1,NS(=O)(=O)c1ccc2c(CN3CCN(C(=O)CC[S-])CC3)cccc2c1,
DAV-CRI-020-1,DAV-CRI-020-1_ACR2,"x1418,x1478",18,23,C=CC(=O)N1CCN(Cc2cccs2)CC1C1CCCNC1Cl,O=C(CC[SiH3])N1CCN(Cc2cccs2)CC1C1CCCNC1Cl,*CCC(=O)N1CCN(Cc2cccs2)CC1C1CCCNC1Cl,O=C(CC[S-])N1CCN(Cc2cccs2)CC1C1CCCNC1Cl,
DAV-CRI-14a-1,DAV-CRI-14a-1_ACR2,"x0161,x1382",18,24,C=CC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,CC(NC(=O)CC[SiH3])c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,*CCC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,CC(NC(=O)CC[S-])c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,
DAV-CRI-14a-2,DAV-CRI-14a-2_ACR2,"x0161,x1382",19,25,C=CC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,CC(NC(=O)CC[SiH3])c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,*CCC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,CC(NC(=O)CC[S-])c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,
DAV-CRI-14a-3,DAV-CRI-14a-3_ACR2,"x0161,x1382",19,25,C=CC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,CC(NC(=O)CC[SiH3])c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,*CCC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,CC(NC(=O)CC[S-])c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(O)c2)c1,
DAV-CRI-14a-4,DAV-CRI-14a-4_ACR2,"x0161,x1382",18,25,C=CC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(C)c2)c1,Cc1cc(-c2cc(Cl)cc(C(C)NC(=O)CC[SiH3])c2)ccc1S(N)(=O)=O,*CCC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)c(C)c2)c1,Cc1cc(-c2cc(Cl)cc(C(C)NC(=O)CC[S-])c2)ccc1S(N)(=O)=O,
DAV-CRI-14a-5,DAV-CRI-14a-5_ACR2,"x0161,x1382",16,24,C=CC(=O)NC(C)c1cc(Cl)cc(CC2C=CC(S(N)(=O)=O)=C2)c1,CC(NC(=O)CC[SiH3])c1cc(Cl)cc(CC2C=CC(S(N)(=O)=O)=C2)c1,*CCC(=O)NC(C)c1cc(Cl)cc(CC2C=CC(S(N)(=O)=O)=C2)c1,CC(NC(=O)CC[S-])c1cc(Cl)cc(CC2C=CC(S(N)(=O)=O)=C2)c1,
DAV-CRI-14a-6,DAV-CRI-14a-6_ACR2,"x0161,x1382",16,25,C=CC(=O)NC(C)c1cc(Cl)cc(C(=O)C2C=CC(S(N)(=O)=O)=C2)c1,CC(NC(=O)CC[SiH3])c1cc(Cl)cc(C(=O)C2C=CC(S(N)(=O)=O)=C2)c1,*CCC(=O)NC(C)c1cc(Cl)cc(C(=O)C2C=CC(S(N)(=O)=O)=C2)c1,CC(NC(=O)CC[S-])c1cc(Cl)cc(C(=O)C2C=CC(S(N)(=O)=O)=C2)c1,
DAV-CRI-1c7-1,DAV-CRI-1c7-1_ACR2,"x0434,x0759,x0831,x1384,x1392",24,27,C=CC(=O)N1Cc2ccccc2C(c2ccccc2)C1Cc1cccnc1,O=C(CC[SiH3])N1Cc2ccccc2C(c2ccccc2)C1Cc1cccnc1,*CCC(=O)N1Cc2ccccc2C(c2ccccc2)C1Cc1cccnc1,O=C(CC[S-])N1Cc2ccccc2C(c2ccccc2)C1Cc1cccnc1,
DAV-CRI-1c7-2,DAV-CRI-1c7-2_ACR2,"x0434,x0759,x0831,x1384,x1392",23,27,C=CC(=O)N1Cc2ccccc2C(c2ccccc2)C1Nc1cccnc1,O=C(CC[SiH3])N1Cc2ccccc2C(c2ccccc2)C1Nc1cccnc1,*CCC(=O)N1Cc2ccccc2C(c2ccccc2)C1Nc1cccnc1,O=C(CC[S-])N1Cc2ccccc2C(c2ccccc2)C1Nc1cccnc1,
DAV-CRI-1c7-3,DAV-CRI-1c7-3_ACR2,"x0434,x0759,x0831,x1384,x1392",20,28,C=CC(=O)N1Cc2ccccc2C(c2ccccc2)C1C#Cc1cccnc1,O=C(CC[SiH3])N1Cc2ccccc2C(c2ccccc2)C1C#Cc1cccnc1,*CCC(=O)N1Cc2ccccc2C(c2ccccc2)C1C#Cc1cccnc1,O=C(CC[S-])N1Cc2ccccc2C(c2ccccc2)C1C#Cc1cccnc1,
